#####################################################
#
# CS-CORPUS-EMNLP
#
# Version: 0.1
# Last update: (2015/05/30)
# Authors: David Vilares, Miguel A. Alonso and Carlos Gómez-Rodríguez
# -----------------------------------------
#
# CS-CORPUS-EMNLP is a manually-built polarity corpus for code-switching tweets (Spanish-English).
#
# Please, cite the following paper if you are using this resource:
# Vilares, David and Alonso, Miguel A. and Gómez-Rodríguez, Carlos, "Sentiment Analysis on Monolingual, MultiLingual and Code-Switching Twitter Corpora", in 6th Workshop on Computational Approaches to Subjectivity, Sentiment & Social Media Analysis (WASSA 2015), Lisbon, Portugal, 2015
#
# License
# -----------
#
# This resource is distributed under the Lesser General Public License For Linguistic Resources (LGPLLR). You will find the license at http://sanskrit.inria.fr/DATA/LGPLLR.html
#
#######################################################
Pos	Neg	ID	Text
3	2	422298495244976130	@elizaaaabethhh_ that's bcuz in our times trival was original & had good music 2 it then all the other djs le mezclaron techno music y blah
1	1	421152988313288704	@AlanTorres8484 pff escuche un pedo? :D haha naww todavia NO ah nasido el k me lo calme nomas k im taking a break!! Lol
3	1	433489700867686400	@PresshDestiny jajaja ay precious!!!! why not?
1	2	337586320576757764	Beating a dead horse Gastar pólvora en algo q no vale la pena I’ve tried talking to her but she won’t listen. It’s like beating a dead horse
1	1	426003964543262721	Pep talk. Discurso para dar ánimo Let me give you a short pep talk on how it works.
1	2	439252855329787904	@ThatGirlYahs @Cindyy06 @ramiroalopez1 buajajaja I'm sorry I don't speak borrega either
1	1	418931807665414145	Just found out that beer pong is called chupa chela in spanish lmao
1	1	438121527918473216	@acarrera3 yea and im saying he dont have bad taste nomas last sunday se le pasaron las copas yo creo
1	1	314071449168134144	Leap of faith: Acto de fe I know right now’s not the best time to invest, but I have to take a leap of faith and go for it.
1	2	425461611701088256	Yea go ahead dont respond... its noy like we were having a conversation.. es okay no aye pedo
1	1	431132025408327680	@BarbaRUNN o no es cierto lol
1	1	341758111251566593	@PerazaAbraham No sé si has leído mi material en la website, pero el inglés no se puede encajar en unas reglas ... +
1	1	417328475771387906	@banana_valeriaa: Can rodeo season 2014 start already!!
1	2	439251018434355200	@ThatGirlYahs: Why are @Cindyy06 and @ramiroalopez1 against me today? esque no hablan con borregas lol
1	1	293803918553649153	A week from today: En 8 días. A week from today I’ll be a certified dance instructor.
2	1	365605737461858305	Buen consejo (I hope) no trates de pensar en español para traducir al inglés, intenta aprender frases completas de la vida real
1	1	425458002192117761	@kcarrera25 hang in their kary. Be with her the whole time and take care of her... dice mi ma que si necesitan algo nos hablen
1	1	423101178021298176	Not out of the woods yet: No he salido del problema todavía Our sales went up last month, but the company is not out of the woods yet.
1	1	296299407882743808	My baby daddy: El papá de mi bebé. My baby daddy is late on his child support, I’m gonna have to take him to court.
1	1	423111333077200896	@MexicanMambaa24 omg dude como anda... no nervios yet for sunday?
2	1	415948731595243521	Finna eat el recalentado summ tamales and posole :)
1	1	430134092894834690	@JavierCortez23 Omg I Know  ! Ay Pa Que Me Des Mcdonalds Free
2	1	437433255369793537	Got a nice workout en la tarde
1	2	432767130837467136	My feelings be tripping to much Ya Ni Se que Kiero
1	1	328993391482372096	I have no clue: No tengo ni idea. Person 1: Where’s Sarah? Person 2: I have no clue.
1	1	302165062376898564	@Ingles_ct_Hijos y como dices feedback en español, sin decir feedback
3	1	421773627269206016	@erikaamandaaa jajajjajaajja it was a joke :p
1	1	438118741545467905	@acarrera3 es okay lol but its true my niggah
1	1	435963153612939264	@Milyl15 orita vas a ver a una china con nalgas de oro lmao #estaareves
1	1	288647310127280128	@Urkatu 12 years and counting, 3 days and counting, 5 children and counting Creo q es lo q quieres decir :)
1	3	428035792930213888	Me dos!!! Y fuck a los que no lea guste lol
1	1	434203459252789248	Ay estaaa in the H52D lol I wish I could at times so I can kill my curiosity pero Idk.lol
1	2	422628689310789632	@itsskimmyyy why lol xque nadien te aguanta? Lol Jk
4	1	426814670121365504	Theres a bachata version of el perdedor...lawrrd bless Enrique iglesias hes the best ♡
2	1	423518393631653888	@sanluispotoyees ya casi 3 años... wow k rapido vuela el tiempo :0 /.^
1	3	431643709529010176	If u think I jusy want u cuzs ur money heoo no bitch tas loka
1	1	439849717971705857	Ya me Kiero ir so where is my dad
1	1	428018632551976960	@YaretzyOrtiiz lol nomas pokito ha
3	1	428613323525869568	I'm pretty happy phone is finally recognizing the Spanish words I use with the swipe mode on jaja
4	1	296472382124740608	@gmeschin @james_tornado Yo aquí estoy es aprendiendo español :) no es broma, además feliz con ello :) ty!
3	2	425493117601472514	@PresshDestiny :o!!!! Tampoco?!?! Ay precious you're missing out!!!!!
1	1	440220714063241217	@Yaritzaa__ apoco sabes a tortillar ? Lol #wifeymaterial
1	1	432180674133364737	@valehtx Y'all don't say that when Y'all drinking en la madrugada
1	1	352881539677298689	Moves along: Se mueve a lo largo. The dead whale moves along with the waves until it reaches shore.
2	1	431470958352662530	Fond: tenerle cariño a alguien. I’ve become fond of him, Le cogí cariño/aprecio
1	2	436003657750822912	@hellachingona yo cheapass phone daw
1	1	432257826149240832	Omg Los Corridos De Mi dad  Anda con Puro Durango el
1	2	327452295585488896	Careless mistake: Error por descuido I did the reports correctly, but just made a few careless mistakes.
2	1	421154493602877441	@AlanTorres8484 lets go..yo invito!!! :D Y tu pagas haha
1	1	439810966910287872	Gunna go up north with @michael_oohh @ServeChubbs today
2	1	438146052256829440	@Elmagnet_21 it will be better for sure!! Nomas que ya no tome tanto pa que se acuerde at least poquito lol.. remember le pongo un tapon!
1	1	422625337080426497	@_BBonjour all late!!!! Make a sandwich mas mejor lol
1	1	430567404242874368	@JOSUE0009 Pues Si ya Lo Tienes sure  Si no I'll wait
1	1	416285299342204928	@acarrera55 pero te lo trais contigo nada de que lo dejas aya lol
1	3	414515424105988096	Like seriously educen ustedes a sus hijas como puedan y quieran and let my mom do whatever the fuck she wants with us!
1	3	301773896871452673	I rushed into: Me apresuré a. I rushed into marriage now I am regretting it. What should I do?
1	1	437819540307582976	Lmao tu ponle Mas salsa a Los tacos
2	1	438134769012838401	@Elmagnet_21 okay zero preocupations! Y luego que dice el Chuy ready for summer?
1	2	423132884593963008	I have the chance to go out w her pero I know I'm just gonna hurt her
3	1	428650982075936768	Barca is definitely taking La Copa del Rey and liga<<< #LikeABoss#TheBest
1	1	438074618713096192	Should I give oomf the candy nawh mejor me lo como yo lol
1	1	428335287551283200	While Pablo sees novelas I'm playing black ops Thug life
1	1	427632935542325248	@15Jocelynr le digo lol! De todos modos yo ya subi unas cuantas libras haha
1	2	432761077684633600	@choklatechipchk #nopostacabron lmao idk wats up
3	1	416475225702690816	Traigooo perdida la feeee... traigo el corazon herido♡  my all time favorite song from viento!
1	3	429484729000148992	The way you say " fuck that bitch " Like damn yo que Ise  !
1	1	439655084167671809	@Jona_Boy13 @BullyingFutbol bi campeon with pumas el
1	1	418825950030082049	And la food ke me asian lol
1	1	276431027738652675	@bdaliladelvalle lo voy a explicar en un video pero les voy a dar puntos por cada dolar y con esos puntos gratis les voy a dar clases online
2	1	423533798764974080	@sanluispotoyees @brissamayen yes & then we ride off into the sunset hahaha lmfao LAME no! we keep partying cn una barbacoa y chicharrones;)
2	1	433757846228844544	@crystal_jaimes manana? Im goin to school :D Anti-valentines thats funny
1	1	435316240379166720	@vhc95 so you could attract a man duh !! #buenconsejos
1	1	437310171421765632	Messi was  muggin el
1	1	352933808556879872	Point out: Indicar. Can you point out the nearest gas station please?
1	2	439417646967447552	Since I started working ya ni disfruto la vida lol
1	1	429123540952961024	@be_OSO_ar he surprised me man Ni yo Ni mi jefe lo conosiamos
1	1	432425072536465408	He has a Novia
1	1	430097207107153920	@arelyyy_090812 @LifeisAJ you never come out cute solo dumb
1	1	428377693374013441	I always go to sleep w a t-shirt del same color de mis boxers that's just me
1	1	419002527388938241	Wtf lol ok ya ima drink summ water pa ke se me pase
2	1	434984299637374976	Con Mis gritos tuvimos lol  I Los De Mi brother Osea (;
1	1	435819784106557440	It puzzles me: Me desconcierta. It puzzles me how it can snow one day in Texas, and the next day it’s 70 degrees fahrenheit.
1	1	416802884475297792	@Patty__Vel ya manana lol
1	2	419031490412822528	About to watch this movie ke se llama "mama" :/
1	4	426364066949378048	Toda mongola and shit
1	2	432754746701541378	Tenia wedgie y cameltoe at the same dam time
1	1	281511015957532673	@HablaBienIngles No lo sabía TY!
2	1	439847272554049537	I was gonna start a new diet but I forgot I was gonna be eating cake and carnitas every weekend (; lol
1	1	418345233089167362	Pero I'm not goung to sleep till the sun comes out
1	1	312240781362601984	All of a sudden: De repente I was just walking my dog when all of a sudden I saw a strange object in the sky.
3	1	416813700712890368	Yo no soy rincorosa and no matter what i will always be here for any one as long as they show me trust too♡
1	1	431418485290196993	Crash: Figurativamente algo así como quedarse dormido rápido por cansancio. Sorry I didn't reply, I crashed early.
2	1	436731399500881920	Not to brag but dangg k suerte me cargo!!! ;)  ha
1	1	281414761374175233	@Urkatu I'd rather be in the shade. Let's find a good shade. Cuando uno busca una sombra es shade, no es shadow. Un árbol te da shade
1	2	422849830180757504	I feel like going to the gym y cuando quiero ir no tengo ni mi pase ni mi troca! Putamadreeeee #ALaMayeee #ChingueA20 #ValiendoMaizzz
1	3	430174059247050752	La vida te esta cobrando to'o lo k me hisiste
1	2	421816938176585728	Este guy maneja bien feo lol
2	1	306916133481623552	@andres_romero19 Determined es la mas exacta pero para algunas cosas stubborn es MUY usada hope it helps :)
1	1	419503020133462017	Amm idgaf no andaba kon niuna
2	1	431877888443289600	@Milyl15 lmao con mucho gusto  , si tu haces el ceviche
1	3	412375254351101952	Fuck!!! Se acabo
1	1	431436318350921729	Why u do diz
1	1	344539852991246336	A week from today: En 8 días. A week from today I’ll be a certified dance instructor.
1	3	420945923053596673	I think the only one que lo puede aser renegar without him getting mad es mi sister! It irratates me!
1	2	415724274096152576	Me pops and tio javier are fuck as drunk lol I mean drunk as fuck
1	1	420673986574311424	Don't trip asi se va
1	1	424729026955988993	Y de pasada las eyebrows
2	1	420464664963604480	@Meow_Amy69 los clasicos son mas major , ima knock out goodnight :)
2	1	426717832655556608	@Erika_Lizette28 DeNada! Sleep In Kid:)
1	1	430924558678245376	@_BBonjour lmao all alivianada
1	2	298934121621757952	I went haywire: Varias cosas, una es volverse loco. I went haywire when I realized I was at the wrong terminal
1	1	418186659998351360	@GMGA__ aight firme how much he got tho ?
1	3	287258075512053760	Keep your hands off me: No me toques/No me pongas las manos encima. You touched that dirty rat; keep your hands off me!
1	1	357510855849558016	Move out (no olvidar el out) mudarse de un sitio a otro. We're finally moving out over the weekend
1	1	422867976874774528	@anitaaa___ pura yolo life lol
1	1	431630596645720065	@SilvaVaneza8 que ya el rancho nos esta esperando right bigbooty?
1	2	414688511741018112	@RubicelyCarrera what the heck is going on?! A todos les esta saliendo asi... como que i dont like the new snapchat update
1	1	332195389170143232	I’ve never heard of that:No tener conocimiento sobre algo P1: I think I’ll buy me a loco burrito. P2: Loco burrito? I’ve never heard of that
1	1	425743684412252160	@sanluispotoyees: Baaaaaaabe I'm hungry.vamos a Cicis after 6?
1	1	303551710104784896	How far along is she?: Cuánto tiene de embarazo? Person 1: My sister is pregnant. Person 2: How far along is she?
1	2	280762368739405824	Wacky: Absurdo/Chiflado. The clown was dressed sort of wacky and tacky to amuse the children.
1	1	432197653166710785	Cuadrado is starting
1	1	423133212307517440	I need otros 3 months and then maybe
1	1	312275029515726848	We can talk this through: Solucionarlo conversando  Let’s not fight, we can talk this through.
2	1	417071703202623488	El taquito is abt to hit the spot!! ;)
1	1	344523201721794560	Up until today: Hasta el día de hoy (pero hoy si). I had never gotten pulled over up until today.
1	1	432918573422358528	@Esmetron6point9 es mejor si no me conoces  lmao
1	2	422797380568616961	Playing devil’s advocate: Ser el abogado del diablo. I’m all for legalizing Marijuana, but I can play devil’s advocate and see the other sid
1	1	304350626178011136	Fair game: Algo justo. How about I cook and you clean the dishes. Fair game?
1	1	423933757742006272	From time to time: De vez en cuando, From time to time I'll retweet posts, I hope that helps to remember them better
1	1	393415288315604992	Misplace: Extraviar (diferente a perder). I misplaced my keys (no las perdiste, solo no sabes donde están
1	1	435972735739510784	@Milyl15 haha arroz a mi las chinas ni me emocionen
1	1	420413911058223104	@0scar_contreras: One week till school #valiendo
1	4	398497990827974656	@JazminAguilar18: When I think of patron I literally wanna vomit  giiiiiirl!!!! U cant hang or what??
1	3	428270070918164480	Pinche sherrifs se pasan de verga !!!!!
1	1	440008636203421696	@glotron: 2 and a half more months and my second year of college is done #cannotbelievethis
1	2	412781365625503745	@delatorregee: I miss Fabii i miss you too chula :'(
1	1	303639761728462848	Bear with me: Sé paciente conmigo por un momento. This concept will take you a while to understand so bear with me guys.
1	2	298610920836444160	A drag: "Es una lata" lo decimos en todas las regiones? la RAE lo tiene como coloq pero no estoy segura Doing all this paperwork is a drag!
1	1	427535603169624064	Like no me Lo Tienen que Decir yo ya Se Como acerlo
1	1	276086636775895041	Just messing with you. Sólo Jugando Contigo. You’re not allowed to take a break....I'm just messing with you.
2	1	425677314194558976	How about if you and I, Me and you bailamos bachata! ;) That song tho <<<
3	1	425495370974519296	@PresshDestiny one day you'll have some good tres leches or chocoflan and youre going to be all like :O this is great!!! jajajaj
1	1	309350037039771648	Put money aside: Ahorrar (muy, muy usado) We need to put money aside for bills.
2	1	423602809842319360	@elizaaaabethhh_ me toooo:) llevameee lol
